Unnamed: 0,ts_code,trade_date,open,close,high,low,pre_close,vol
1148,SPX,20180906,2888.64,2878.05,2892.05,2867.29,2888.6,2025173.0
1149,SPX,20180905,2891.59,2888.6,2894.21,2876.92,2896.72,2277718.0
1150,SPX,20180904,2896.96,2896.72,2900.18,2885.13,2901.52,1952726.0
1151,SPX,20180831,2898.37,2901.52,2906.32,2891.73,2901.13,1806137.0
1152,SPX,20180830,2908.94,2901.13,2912.46,2895.22,2914.04,1725980.0
1153,SPX,20180829,2900.62,2914.04,2916.5,2898.4,2897.52,1761496.0
1154,SPX,20180828,2901.45,2897.52,2903.77,2893.5,2896.74,1788302.0
1155,SPX,20180827,2884.69,2896.74,2898.25,2884.69,2874.69,2055946.0
1156,SPX,20180824,2862.35,2874.69,2876.16,2862.35,2856.98,1675498.0
1157,SPX,20180823,2860.29,2856.98,2868.78,2854.03,2861.82,1653914.0
1158,SPX,20180822,2860.99,2861.82,2867.54,2856.05,2862.96,1583705.0
1159,SPX,20180821,2861.51,2862.96,2873.23,2861.32,2857.05,1897095.0
1160,SPX,20180820,2853.93,2857.05,2859.76,2850.62,2850.13,1673590.0
1161,SPX,20180817,2838.32,2850.13,2855.63,2833.73,2840.69,1897229.0
1162,SPX,20180816,2831.44,2840.69,2850.49,2831.44,2818.37,1990092.0
1163,SPX,20180815,2827.95,2818.37,2827.95,2802.49,2839.96,2170175.0
1164,SPX,20180814,2827.88,2839.96,2843.11,2826.58,2821.93,1733261.0
1165,SPX,20180813,2835.46,2821.93,2843.4,2819.88,2833.28,1852091.0
1166,SPX,20180810,2839.64,2833.28,2842.2,2825.81,2853.58,1817775.0
1167,SPX,20180809,2857.19,2853.58,2862.48,2851.98,2857.7,1670803.0
1168,SPX,20180808,2856.79,2857.7,2862.44,2853.09,2858.45,1624655.0
1169,SPX,20180807,2855.92,2858.45,2863.43,2855.92,2850.4,1792641.0
1170,SPX,20180806,2840.29,2850.4,2853.29,2835.98,2840.35,1755403.0
1171,SPX,20180803,2829.62,2840.35,2840.38,2827.37,2827.22,1829937.0
1172,SPX,20180802,2800.48,2827.22,2829.91,2796.34,2813.36,2040387.0
1173,SPX,20180801,2821.17,2813.36,2825.83,2805.85,2816.29,2200609.0
1174,SPX,20180731,2809.73,2816.29,2824.46,2808.06,2802.6,2449761.0
1175,SPX,20180730,2819.0,2802.6,2821.74,2798.11,2818.82,2240038.0
1176,SPX,20180727,2842.35,2818.82,2843.17,2808.34,2837.44,2343659.0
1177,SPX,20180726,2835.49,2837.44,2845.57,2835.26,2846.07,2578243.0
1178,SPX,20180725,2817.73,2846.07,2848.03,2817.73,2820.4,2288128.0
1179,SPX,20180724,2820.68,2820.4,2829.99,2811.12,2806.98,2183987.0
1180,SPX,20180723,2799.17,2806.98,2808.61,2795.14,2801.83,1863978.0
1181,SPX,20180720,2804.55,2801.83,2809.7,2800.01,2804.49,2082882.0
1182,SPX,20180719,2809.37,2804.49,2812.05,2799.77,2815.62,2110255.0
1183,SPX,20180718,2811.35,2815.62,2816.76,2805.89,2809.55,1946267.0
1184,SPX,20180717,2789.34,2809.55,2814.19,2789.24,2798.43,1848700.0
1185,SPX,20180716,2801.43,2798.43,2803.71,2793.39,2801.31,1791632.0
1186,SPX,20180713,2796.93,2801.31,2804.53,2791.69,2798.29,1757998.0
1187,SPX,20180712,2783.14,2798.29,2799.22,2781.53,2774.02,1862928.0
1188,SPX,20180711,2779.82,2774.02,2785.91,2770.77,2793.84,1806015.0
1189,SPX,20180710,2788.56,2793.84,2795.58,2786.24,2784.17,1743428.0
1190,SPX,20180709,2768.51,2784.17,2784.65,2768.51,2759.82,1859165.0
1191,SPX,20180706,2737.68,2759.82,2764.41,2733.52,2736.61,1570610.0
1192,SPX,20180705,2724.19,2736.61,2737.83,2716.02,2713.22,1709736.0
1193,SPX,20180703,2733.27,2713.22,2736.58,2711.16,2726.71,1148653.0
1194,SPX,20180702,2704.95,2726.71,2727.26,2698.95,2718.37,1774975.0
1195,SPX,20180629,2727.13,2718.37,2743.26,2718.03,2716.31,2247612.0
1196,SPX,20180628,2698.69,2716.31,2724.34,2691.99,2699.63,2123740.0
1197,SPX,20180627,2728.45,2699.63,2746.09,2699.38,2723.06,2277333.0
1198,SPX,20180626,2722.12,2723.06,2732.91,2715.6,2717.07,2209004.0
1199,SPX,20180625,2742.94,2717.07,2742.94,2698.67,2754.88,2404385.0
1200,SPX,20180622,2760.79,2754.88,2764.17,2752.68,2749.76,2887234.0
1201,SPX,20180621,2769.28,2749.76,2769.28,2744.39,2767.32,2149437.0
1202,SPX,20180620,2769.73,2767.32,2774.86,2763.91,2762.59,2184212.0
1203,SPX,20180619,2752.01,2762.59,2765.05,2743.19,2773.75,2214222.0
1204,SPX,20180618,2765.79,2773.75,2774.99,2757.12,2779.66,2029883.0
1205,SPX,20180615,2777.78,2779.66,2782.81,2761.73,2782.49,3501178.0
1206,SPX,20180614,2783.21,2782.49,2789.06,2776.52,2775.63,2271012.0
1207,SPX,20180613,2787.94,2775.63,2791.47,2774.65,2786.85,2422914.0
1208,SPX,20180612,2785.6,2786.85,2789.8,2778.78,2782.0,1989894.0
1209,SPX,20180611,2780.18,2782.0,2790.21,2780.17,2779.03,1917078.0
1210,SPX,20180608,2765.84,2779.03,2779.39,2763.59,2770.37,1813372.0
1211,SPX,20180607,2774.84,2770.37,2779.9,2760.16,2772.35,2139133.0
1212,SPX,20180606,2753.25,2772.35,2772.39,2748.46,2748.8,2130321.0
1213,SPX,20180605,2748.46,2748.8,2752.61,2739.51,2746.87,1982321.0
1214,SPX,20180604,2741.67,2746.87,2749.16,2740.54,2734.62,1974155.0
1215,SPX,20180601,2718.7,2734.62,2736.93,2718.7,2705.27,1995116.0
1216,SPX,20180531,2720.98,2705.27,2722.5,2700.68,2724.01,2746987.0
1217,SPX,20180530,2702.43,2724.01,2729.34,2702.43,2689.86,2032101.0
1218,SPX,20180529,2705.11,2689.86,2710.67,2676.81,2721.33,2250972.0
1219,SPX,20180525,2723.6,2721.33,2727.36,2714.99,2727.76,1683086.0
1220,SPX,20180524,2730.94,2727.76,2731.97,2707.38,2733.29,1965052.0
1221,SPX,20180523,2713.98,2733.29,2733.33,2709.54,2724.44,2030186.0
1222,SPX,20180522,2738.34,2724.44,2742.24,2721.88,2733.01,1907819.0
1223,SPX,20180521,2725.95,2733.01,2739.19,2725.7,2712.97,1789869.0
1224,SPX,20180518,2717.35,2712.97,2719.5,2709.18,2720.13,1956929.0
1225,SPX,20180517,2719.71,2720.13,2731.96,2711.36,2722.46,1863613.0
1226,SPX,20180516,2712.62,2722.46,2727.76,2712.17,2711.45,1844280.0
1227,SPX,20180515,2718.59,2711.45,2718.59,2701.91,2730.13,1964096.0
1228,SPX,20180514,2733.37,2730.13,2742.1,2725.47,2727.72,1820433.0
1229,SPX,20180511,2722.7,2727.72,2732.86,2717.45,2723.07,1796034.0
1230,SPX,20180510,2705.02,2723.07,2726.11,2704.54,2697.79,1835354.0
1231,SPX,20180509,2678.12,2697.79,2701.27,2674.14,2671.92,2083098.0
1232,SPX,20180508,2670.26,2671.92,2676.34,2655.2,2672.63,2106586.0
1233,SPX,20180507,2669.36,2672.63,2683.35,2664.7,2663.42,1911248.0
1234,SPX,20180504,2621.45,2663.42,2670.93,2615.32,2629.73,1915007.0
1235,SPX,20180503,2628.08,2629.73,2637.14,2594.62,2635.67,2395693.0
1236,SPX,20180502,2654.24,2635.67,2660.87,2631.7,2654.8,2303620.0
1237,SPX,20180501,2643.64,2654.8,2655.27,2625.41,2648.05,2185438.0
1238,SPX,20180430,2675.05,2648.05,2682.92,2648.04,2669.91,2335652.0
1239,SPX,20180427,2675.47,2669.91,2677.35,2659.01,2666.94,2104565.0
1240,SPX,20180426,2651.65,2666.94,2676.48,2647.16,2639.4,2543294.0
1241,SPX,20180425,2634.92,2639.4,2645.3,2612.67,2634.56,2203580.0
1242,SPX,20180424,2680.8,2634.56,2683.55,2617.32,2670.29,2413969.0
1243,SPX,20180423,2675.4,2670.29,2682.86,2657.99,2670.14,1858105.0
1244,SPX,20180420,2692.56,2670.14,2693.94,2660.61,2693.13,2308509.0
1245,SPX,20180419,2701.16,2693.13,2702.84,2681.9,2708.64,2168637.0
1246,SPX,20180418,2710.11,2708.64,2717.49,2703.63,2706.39,1965630.0
1247,SPX,20180417,2692.74,2706.39,2713.34,2692.05,2677.84,1925631.0
1248,SPX,20180416,2670.1,2677.84,2686.49,2665.16,2656.3,1866870.0
1249,SPX,20180413,2676.9,2656.3,2680.26,2645.05,2663.99,1823269.0
1250,SPX,20180412,2653.83,2663.99,2674.72,2653.83,2642.19,1922966.0
1251,SPX,20180411,2643.89,2642.19,2661.43,2639.25,2656.87,1788526.0
1252,SPX,20180410,2638.41,2656.87,2665.45,2635.78,2613.16,2132600.0
1253,SPX,20180409,2617.18,2613.16,2653.55,2610.79,2604.47,1923051.0
1254,SPX,20180406,2645.82,2604.47,2656.88,2586.27,2662.84,2187112.0
1255,SPX,20180405,2657.36,2662.84,2672.08,2649.58,2644.69,2008036.0
1256,SPX,20180404,2584.04,2644.69,2649.86,2573.61,2614.45,2220731.0
1257,SPX,20180403,2592.17,2614.45,2619.14,2575.49,2581.88,2169555.0
1258,SPX,20180402,2633.45,2581.88,2638.3,2553.8,2640.87,2468994.0
1259,SPX,20180329,2614.41,2640.87,2659.07,2609.72,2605.0,2348029.0
1260,SPX,20180328,2611.3,2605.0,2632.65,2593.06,2612.62,2574192.0
1261,SPX,20180327,2667.57,2612.62,2674.78,2596.12,2658.55,2501316.0
1262,SPX,20180326,2619.35,2658.55,2661.36,2601.81,2588.26,2434498.0
1263,SPX,20180323,2646.71,2588.26,2657.67,2585.89,2643.69,2558218.0
1264,SPX,20180322,2691.36,2643.69,2695.68,2641.59,2711.93,2492921.0
1265,SPX,20180321,2714.99,2711.93,2739.14,2709.79,2716.94,2074884.0
1266,SPX,20180320,2715.05,2716.94,2724.22,2710.05,2712.92,2088202.0
1267,SPX,20180319,2741.38,2712.92,2741.38,2694.59,2752.01,2191395.0
1268,SPX,20180316,2750.57,2752.01,2761.85,2749.97,2747.33,3459193.0
1269,SPX,20180315,2754.27,2747.33,2763.03,2741.47,2749.48,1998737.0
1270,SPX,20180314,2774.06,2749.48,2777.11,2744.38,2765.31,2179976.0
1271,SPX,20180313,2792.31,2765.31,2801.9,2758.68,2783.02,2353889.0
1272,SPX,20180312,2790.54,2783.02,2796.98,2779.26,2786.57,2157969.0
1273,SPX,20180309,2752.91,2786.57,2786.57,2751.54,2738.97,2195651.0
1274,SPX,20180308,2732.75,2738.97,2740.45,2722.65,2726.8,2047405.0
1275,SPX,20180307,2710.18,2726.8,2730.6,2701.74,2728.12,2204997.0
1276,SPX,20180306,2730.18,2728.12,2732.08,2711.26,2720.94,2080635.0
1277,SPX,20180305,2681.06,2720.94,2728.09,2675.75,2691.25,2341947.0
1278,SPX,20180302,2658.89,2691.25,2696.25,2647.32,2677.67,2445884.0
1279,SPX,20180301,2715.22,2677.67,2730.89,2659.65,2713.83,2790764.0
1280,SPX,20180228,2753.78,2713.83,2761.52,2713.54,2744.28,2606286.0
1281,SPX,20180227,2780.45,2744.28,2789.15,2744.22,2779.6,2357084.0
1282,SPX,20180226,2757.37,2779.6,2780.64,2753.78,2747.3,2112407.0
1283,SPX,20180223,2715.8,2747.3,2747.76,2713.74,2703.96,1869038.0
1284,SPX,20180222,2710.42,2703.96,2731.26,2697.77,2701.33,2099630.0
1285,SPX,20180221,2720.53,2701.33,2747.75,2701.29,2716.26,2221588.0
1286,SPX,20180220,2722.99,2716.26,2737.6,2706.76,2732.22,2135922.0
1287,SPX,20180216,2727.14,2732.22,2754.42,2725.11,2731.2,2214919.0
1288,SPX,20180215,2713.46,2731.2,2731.51,2689.82,2698.63,2296146.0
1289,SPX,20180214,2651.21,2698.63,2702.1,2648.87,2662.94,2420070.0
1290,SPX,20180213,2646.27,2662.94,2668.84,2637.08,2656.0,2093173.0
1291,SPX,20180212,2636.75,2656.0,2672.61,2622.45,2619.55,2679600.0
1292,SPX,20180209,2601.78,2619.55,2638.67,2532.69,2581.0,3731315.0
1293,SPX,20180208,2685.01,2581.0,2685.27,2580.56,2681.66,3249463.0
1294,SPX,20180207,2690.95,2681.66,2727.67,2681.33,2695.14,2838299.0
1295,SPX,20180206,2614.78,2695.14,2701.04,2593.07,2648.94,4024144.0
1296,SPX,20180205,2741.06,2648.94,2763.39,2638.17,2762.13,3544118.0
1297,SPX,20180202,2808.92,2762.13,2808.92,2759.97,2821.98,2721618.0
1298,SPX,20180201,2816.45,2821.98,2835.96,2812.7,2823.81,2466174.0
1299,SPX,20180131,2832.41,2823.81,2839.26,2813.04,2822.43,2823742.0
1300,SPX,20180130,2832.74,2822.43,2837.75,2818.27,2853.53,2405602.0
1301,SPX,20180129,2867.23,2853.53,2870.62,2851.48,2872.87,2175684.0
1302,SPX,20180126,2847.48,2872.87,2872.87,2846.18,2839.25,2215919.0
1303,SPX,20180125,2846.24,2839.25,2848.56,2830.94,2837.54,2317282.0
1304,SPX,20180124,2845.42,2837.54,2852.97,2824.81,2839.13,2447566.0
1305,SPX,20180123,2835.05,2839.13,2842.24,2830.59,2832.97,2168016.0
1306,SPX,20180122,2809.16,2832.97,2833.03,2808.12,2810.3,2162474.0
1307,SPX,20180119,2802.6,2810.3,2810.33,2798.08,2798.03,2440065.0
1308,SPX,20180118,2802.4,2798.03,2805.83,2792.56,2802.56,2307360.0
1309,SPX,20180117,2784.99,2802.56,2807.04,2778.38,2776.42,2419145.0
1310,SPX,20180116,2798.96,2776.42,2807.54,2768.64,2786.24,2600259.0
1311,SPX,20180112,2770.18,2786.24,2787.85,2769.64,2767.56,2129410.0
1312,SPX,20180111,2752.97,2767.56,2767.56,2752.78,2748.23,1975974.0
1313,SPX,20180110,2745.55,2748.23,2750.8,2736.06,2751.29,2091187.0
1314,SPX,20180109,2751.15,2751.29,2759.14,2747.86,2747.71,2022847.0
1315,SPX,20180108,2742.67,2747.71,2748.51,2737.6,2743.15,1965531.0
1316,SPX,20180105,2731.33,2743.15,2743.45,2727.92,2723.99,1998928.0
1317,SPX,20180104,2719.31,2723.99,2729.29,2719.07,2713.06,2209735.0
1318,SPX,20180103,2697.85,2713.06,2714.37,2697.77,2695.81,2247361.0
1319,SPX,20180102,2683.73,2695.81,2695.89,2682.36,2673.61,1892677.0
1320,SPX,20171229,2689.15,2673.61,2692.12,2673.61,2687.54,1354525.0
1321,SPX,20171228,2686.1,2687.54,2687.66,2682.69,2682.62,1131234.0
1322,SPX,20171227,2682.1,2682.62,2685.64,2678.91,2680.5,1187071.0
1323,SPX,20171226,2679.09,2680.5,2682.74,2677.96,2683.34,1100331.0
1324,SPX,20171222,2684.22,2683.34,2685.35,2678.13,2684.57,1426879.0
1325,SPX,20171221,2683.02,2684.57,2692.64,2682.4,2679.25,1948410.0
1326,SPX,20171220,2688.18,2679.25,2691.01,2676.11,2681.47,1965565.0
1327,SPX,20171219,2692.71,2681.47,2694.44,2680.74,2690.16,1951683.0
1328,SPX,20171218,2685.92,2690.16,2694.97,2685.92,2675.81,2173508.0
1329,SPX,20171215,2660.63,2675.81,2679.63,2659.14,2652.01,3745746.0
1330,SPX,20171214,2665.87,2652.01,2668.09,2652.01,2662.85,1997408.0
1331,SPX,20171213,2667.59,2662.85,2671.88,2662.85,2664.11,2001775.0
1332,SPX,20171212,2661.73,2664.11,2669.72,2659.78,2659.99,2021583.0
1333,SPX,20171211,2652.19,2659.99,2660.33,2651.47,2651.5,1811178.0
1334,SPX,20171208,2646.21,2651.5,2651.65,2644.1,2636.98,1843451.0
1335,SPX,20171207,2628.38,2636.98,2640.99,2626.53,2629.27,1977524.0
1336,SPX,20171206,2626.24,2629.27,2634.41,2624.75,2629.57,1926062.0
1337,SPX,20171205,2639.78,2629.57,2648.72,2627.73,2639.44,2274451.0
1338,SPX,20171204,2657.19,2639.44,2665.19,2639.03,2642.22,2795998.0
1339,SPX,20171201,2645.1,2642.22,2650.62,2605.52,2647.58,2497629.0
1340,SPX,20171130,2633.93,2647.58,2657.74,2633.93,2626.07,3122109.0
1341,SPX,20171129,2627.82,2626.07,2634.89,2620.32,2627.04,2671028.0
1342,SPX,20171128,2605.94,2627.04,2627.69,2605.44,2601.42,2068827.0
1343,SPX,20171127,2602.66,2601.42,2606.41,2598.87,2602.42,1728810.0
1344,SPX,20171124,2600.42,2602.42,2604.21,2600.42,2597.08,728272.94
1345,SPX,20171122,2600.31,2597.08,2600.94,2595.23,2599.03,1596057.0
1346,SPX,20171121,2589.17,2599.03,2601.19,2589.17,2582.14,1920977.0
1347,SPX,20171120,2579.49,2582.14,2584.64,2578.24,2578.85,1786157.0
1348,SPX,20171117,2582.94,2578.85,2583.96,2577.62,2585.64,2088322.0
1349,SPX,20171116,2572.95,2585.64,2590.09,2572.95,2564.62,2046697.0
1350,SPX,20171115,2569.45,2564.62,2572.84,2557.45,2578.87,2090801.0
1351,SPX,20171114,2577.75,2578.87,2579.66,2566.56,2584.84,2207476.0
1352,SPX,20171113,2576.53,2584.84,2587.66,2574.48,2582.3,2099115.0
1353,SPX,20171110,2580.18,2582.3,2583.81,2575.57,2584.62,2045162.0
1354,SPX,20171109,2584.0,2584.62,2586.5,2566.33,2594.38,2233489.0
1355,SPX,20171108,2588.71,2594.38,2595.47,2585.02,2590.64,2092333.0
1356,SPX,20171107,2592.11,2590.64,2597.02,2584.35,2591.13,2089737.0
1357,SPX,20171106,2587.47,2591.13,2593.38,2585.66,2587.84,2116417.0
1358,SPX,20171103,2581.93,2587.84,2588.42,2576.77,2579.85,2052553.0
1359,SPX,20171102,2579.46,2579.85,2581.11,2566.17,2579.36,2416738.0
1360,SPX,20171101,2583.21,2579.36,2588.4,2574.92,2575.26,2210945.0
1361,SPX,20171031,2575.99,2575.26,2578.29,2572.15,2572.83,2301425.0
1362,SPX,20171030,2577.75,2572.83,2580.03,2568.25,2581.07,2274923.0
1363,SPX,20171027,2570.26,2581.07,2582.98,2565.94,2560.4,2620459.0
1364,SPX,20171026,2560.08,2560.4,2567.07,2559.8,2557.15,2300759.0
1365,SPX,20171025,2566.52,2557.15,2567.4,2544.0,2569.13,2467912.0
1366,SPX,20171024,2568.66,2569.13,2572.18,2565.58,2564.98,2163380.0
1367,SPX,20171023,2578.08,2564.98,2578.29,2564.33,2575.21,2043652.0
1368,SPX,20171020,2567.56,2575.21,2575.44,2567.56,2562.1,2151131.0
1369,SPX,20171019,2553.39,2562.1,2562.36,2547.92,2561.26,1896003.0
1370,SPX,20171018,2562.87,2561.26,2564.11,2559.67,2559.36,1793322.0
1371,SPX,20171017,2557.17,2559.36,2559.71,2554.69,2557.64,1783193.0
1372,SPX,20171016,2555.57,2557.64,2559.47,2552.64,2553.17,1736356.0
1373,SPX,20171013,2555.66,2553.17,2557.65,2552.09,2550.93,1893931.0
1374,SPX,20171012,2552.88,2550.93,2555.33,2548.31,2555.24,2056842.0
1375,SPX,20171011,2550.62,2555.24,2555.24,2547.95,2550.64,1817198.0
1376,SPX,20171010,2549.99,2550.64,2555.23,2544.86,2544.73,1728125.0
1377,SPX,20171009,2551.39,2544.73,2551.82,2541.6,2549.33,1505566.0
1378,SPX,20171006,2547.44,2549.33,2549.41,2543.79,2552.07,1642294.0
1379,SPX,20171005,2540.86,2552.07,2552.51,2540.02,2537.74,1729396.0
1380,SPX,20171004,2533.48,2537.74,2540.53,2531.8,2534.58,1699098.0
1381,SPX,20171003,2530.34,2534.58,2535.13,2528.85,2529.12,1737511.0
1382,SPX,20171002,2521.2,2529.12,2529.23,2520.4,2519.36,1856378.0
1383,SPX,20170929,2509.96,2519.36,2519.44,2507.99,2510.06,1809912.0
1384,SPX,20170928,2503.41,2510.06,2510.81,2502.93,2507.04,1782170.0
1385,SPX,20170927,2503.3,2507.04,2511.75,2495.91,2496.84,2035326.0
1386,SPX,20170926,2501.04,2496.84,2503.51,2495.12,2496.66,1822049.0
1387,SPX,20170925,2499.39,2496.66,2502.54,2488.03,2502.22,2033920.0
1388,SPX,20170922,2497.26,2502.22,2503.47,2496.54,2500.6,1672337.0
1389,SPX,20170921,2507.16,2500.6,2507.16,2499.0,2508.24,1811929.0
1390,SPX,20170920,2506.84,2508.24,2508.85,2496.67,2506.65,2066414.0
1391,SPX,20170919,2506.29,2506.65,2507.84,2503.19,2503.87,1920071.0
1392,SPX,20170918,2502.51,2503.87,2508.32,2499.92,2500.23,1922721.0
1393,SPX,20170915,2495.67,2500.23,2500.23,2493.16,2495.62,3038856.0
1394,SPX,20170914,2494.56,2495.62,2498.43,2491.35,2498.37,1916765.0
1395,SPX,20170913,2493.89,2498.37,2498.37,2492.14,2496.48,1897323.0
1396,SPX,20170912,2491.94,2496.48,2496.77,2490.37,2488.11,1937394.0
1397,SPX,20170911,2474.52,2488.11,2488.95,2474.52,2461.43,1933077.0
1398,SPX,20170908,2462.25,2461.43,2467.11,2459.4,2465.1,2003872.0
1399,SPX,20170907,2468.06,2465.1,2468.62,2460.29,2465.54,2097114.0
1400,SPX,20170906,2463.83,2465.54,2469.64,2459.2,2457.85,2049759.0
1401,SPX,20170905,2470.35,2457.85,2471.97,2446.55,2476.55,2114363.0
1402,SPX,20170901,2474.42,2476.55,2480.38,2473.85,2471.65,1581549.0
1403,SPX,20170831,2462.65,2471.65,2475.01,2462.65,2457.59,2076949.0
1404,SPX,20170830,2446.06,2457.59,2460.31,2443.77,2446.3,1552246.0
1405,SPX,20170829,2431.94,2446.3,2449.19,2428.2,2444.24,1503811.0
1406,SPX,20170828,2447.35,2444.24,2449.12,2439.03,2443.05,1466542.0
1407,SPX,20170825,2444.72,2443.05,2453.96,2442.22,2438.97,1500901.0
1408,SPX,20170824,2447.91,2438.97,2450.39,2436.19,2444.04,1678957.0
1409,SPX,20170823,2444.88,2444.04,2448.91,2441.42,2452.51,1583454.0
1410,SPX,20170822,2433.75,2452.51,2454.77,2433.67,2428.37,1588714.0
1411,SPX,20170821,2425.5,2428.37,2430.58,2417.35,2425.55,1635774.0
1412,SPX,20170818,2427.64,2425.55,2440.27,2420.69,2430.01,1962081.0
1413,SPX,20170817,2462.95,2430.01,2465.02,2430.01,2468.11,1929351.0
1414,SPX,20170816,2468.63,2468.11,2474.93,2463.86,2464.61,1686070.0
1415,SPX,20170815,2468.66,2464.61,2468.9,2461.61,2465.84,1689634.0
1416,SPX,20170814,2454.96,2465.84,2468.22,2454.96,2441.32,1586224.0
1417,SPX,20170811,2441.04,2441.32,2448.09,2437.85,2438.21,1659263.0
1418,SPX,20170810,2465.38,2438.21,2465.38,2437.75,2474.02,2079315.0
1419,SPX,20170809,2465.35,2474.02,2474.41,2462.08,2474.92,1821056.0
1420,SPX,20170808,2478.35,2474.92,2490.87,2470.32,2480.91,1826291.0
1421,SPX,20170807,2477.14,2480.91,2480.95,2475.88,2476.83,1639568.0
1422,SPX,20170804,2476.88,2476.83,2480.0,2472.08,2472.16,1869114.0
1423,SPX,20170803,2476.03,2472.16,2476.03,2468.85,2477.57,2039487.0
1424,SPX,20170802,2480.38,2477.57,2480.38,2466.48,2476.35,2125484.0
1425,SPX,20170801,2477.1,2476.35,2478.51,2471.14,2470.3,2076284.0
1426,SPX,20170731,2475.94,2470.3,2477.96,2468.53,2472.1,2189634.0
1427,SPX,20170728,2469.12,2472.1,2473.53,2464.66,2475.42,2043354.0
1428,SPX,20170727,2482.76,2475.42,2484.04,2459.93,2477.83,2677231.0
1429,SPX,20170726,2479.97,2477.83,2481.69,2474.94,2477.13,2261843.0
1430,SPX,20170725,2477.88,2477.13,2481.24,2474.91,2469.91,2373902.0
1431,SPX,20170724,2472.04,2469.91,2473.1,2466.32,2472.54,1943951.0
1432,SPX,20170721,2467.4,2472.54,2472.54,2465.06,2473.45,1946505.0
1433,SPX,20170720,2475.56,2473.45,2477.62,2468.43,2473.83,1993809.0
1434,SPX,20170719,2463.85,2473.83,2473.83,2463.85,2460.61,1849694.0
1435,SPX,20170718,2455.88,2460.61,2460.92,2450.34,2459.14,1750952.0
1436,SPX,20170717,2459.5,2459.14,2462.82,2457.16,2459.27,1655943.0
1437,SPX,20170714,2449.16,2459.27,2463.54,2446.69,2447.83,1667639.0
1438,SPX,20170713,2444.99,2447.83,2449.32,2441.69,2443.25,1845640.0
1439,SPX,20170712,2435.75,2443.25,2445.76,2435.75,2425.53,1856436.0
1440,SPX,20170711,2427.35,2425.53,2429.3,2412.79,2427.43,1732498.0
1441,SPX,20170710,2424.51,2427.43,2432.0,2422.27,2425.18,1767991.0
1442,SPX,20170707,2413.52,2425.18,2426.92,2413.52,2409.75,1668168.0
1443,SPX,20170706,2423.44,2409.75,2424.28,2407.7,2432.54,2021301.0
1444,SPX,20170705,2430.78,2432.54,2434.9,2422.05,2429.01,2001772.0
1445,SPX,20170703,2431.39,2429.01,2439.17,2428.69,2423.41,1196619.0
1446,SPX,20170630,2429.2,2423.41,2432.71,2421.65,2419.7,2068473.0
1447,SPX,20170629,2442.38,2419.7,2442.73,2405.7,2440.69,2437153.0
1448,SPX,20170628,2428.7,2440.69,2442.97,2428.02,2419.38,1978838.0
1449,SPX,20170627,2436.34,2419.38,2440.15,2419.38,2439.07,2029472.0
1450,SPX,20170626,2443.32,2439.07,2450.42,2437.03,2438.3,1807411.0
1451,SPX,20170623,2434.65,2438.3,2441.4,2431.11,2434.5,2954291.0
1452,SPX,20170622,2437.4,2434.5,2441.62,2433.27,2435.61,1975028.0
1453,SPX,20170621,2439.31,2435.61,2442.23,2430.74,2437.03,2194973.0
1454,SPX,20170620,2450.66,2437.03,2450.66,2436.6,2453.46,1981273.0
1455,SPX,20170619,2442.55,2453.46,2453.82,2441.79,2433.15,1881643.0
1456,SPX,20170616,2431.24,2433.15,2433.15,2422.88,2432.46,3474906.0
1457,SPX,20170615,2424.14,2432.46,2433.95,2418.53,2437.92,2056413.0
1458,SPX,20170614,2443.75,2437.92,2443.75,2428.34,2440.35,2077561.0
1459,SPX,20170613,2434.15,2440.35,2441.49,2431.28,2429.39,2078680.0
1460,SPX,20170612,2425.88,2429.39,2430.38,2419.97,2431.77,2715835.0
1461,SPX,20170609,2436.39,2431.77,2446.2,2415.7,2433.79,2624858.0
1462,SPX,20170608,2434.27,2433.79,2439.27,2427.94,2433.14,2247663.0
1463,SPX,20170607,2432.03,2433.14,2435.28,2424.75,2429.33,2087406.0
1464,SPX,20170606,2431.92,2429.33,2436.21,2428.12,2436.1,1972388.0
1465,SPX,20170605,2437.83,2436.1,2439.55,2434.32,2439.07,1742363.0
1466,SPX,20170602,2431.28,2439.07,2440.23,2427.71,2430.06,2017388.0
1467,SPX,20170601,2415.65,2430.06,2430.06,2413.54,2411.8,2156065.0
1468,SPX,20170531,2415.63,2411.8,2415.99,2403.59,2412.91,2610802.0
1469,SPX,20170530,2411.67,2412.91,2415.26,2409.43,2415.82,1776699.0
1470,SPX,20170526,2414.5,2415.82,2416.68,2412.2,2415.07,1524512.0
1471,SPX,20170525,2409.54,2415.07,2418.71,2408.01,2404.39,2010590.0
1472,SPX,20170524,2401.41,2404.39,2405.58,2397.99,2398.42,1797590.0
1473,SPX,20170523,2397.04,2398.42,2400.85,2393.88,2394.02,1770956.0
1474,SPX,20170522,2387.21,2394.02,2395.46,2386.92,2381.73,1858439.0
1475,SPX,20170519,2371.37,2381.73,2389.06,2370.43,2365.72,2249728.0
1476,SPX,20170518,2354.69,2365.72,2375.74,2352.72,2357.03,2308543.0
1477,SPX,20170517,2382.95,2357.03,2384.87,2356.21,2400.67,2717639.0
1478,SPX,20170516,2404.55,2400.67,2405.77,2396.05,2402.32,2039120.0
1479,SPX,20170515,2393.98,2402.32,2404.05,2393.94,2390.9,1896371.0
